"I suffered  a delay for the transfer of my previous phone number to the O2 SIM.   The online support was not at all useful but when I was eventually able to talk to an O2 human, she was polite, efficient and helpful.O2 owners and managers should not believe that their IT systems will ever be as good for their customers as  a human agent.   Only the simple queries can be properly dealt with via their support line.",1
"4G signal is terrible considering that they have low bands, 3G signal is great but when you're getting 1.4Mbps down and 0.6Mbps up its pretty useless and even when 4G signal is good the best I get is 5.7Mbps down and 0.1Mbps up. Avoid. I left Three for these and shouldn't have bothered.Now down to one star, numerous reports about the network issues, many texts saying work is happening in the area only to find no improvements what so ever.Offered a reduced package which I am happy with (less data), since now I've taken out broadband. Customer service on this occasion was actually spectacular!",1
"Overall Average, their contracts are sometimes a little expensive for what you get, live chat experts half the time can’t answer your question which slows things down, Connectivity is average not the fastest speeds slow at times. Just a very basic and average experience overall. Not sure if I’d recommend O2.",1
"I got lucky on 2nd attempt and the lady was very very professional. But the first person was an animal. As a NHS worker feeling the strain I understand why, but that doesn't make it acceptable. I have spent several years in NHS and also in the Financial sector prior to that and treat people as I wanted to be treated. So o2 either you working your staff to hard and need to sort your capacity or you need to give some vial people the boot",1
"My husband needed a new phone, so went to Worthing O2 shop. Service couldn’t have been better (5 stars for them!!) , in that they were really busy, so very nice guy in there took phone number and said that he would ring when an advisor was free, to save hanging around in the shop. We were then dealt with by Victoria, who could not have been nicer or more helpful. HOWEVER - I then tried to contact O2 Customer Services to compliment the Worthing shop. Ended up completely defeated by impenetrable system (NO stars for them!!) - maybe I won’t change my phone to O2 after all…..",1
"I've been a SIM-only customer for a year, which I got at a fairly good price (20GB for £21). It's a good price (considering it's O2), but the coverage is not what I remember of O2 to have before. It's been pretty disappointing, especially when commuting, and making me consider switching to other providers when my contract is up.",1
"Called up to cancel an airtime plan which I no longer had a use for. Initially I was advised that I could not pass security and therefore could not cancel this, I then spoke with someone else, went through security fine (my answers had not changed) and have managed to get the matter resolved. I really do wonder what nincompoops get employed here at times!",1
I’ve always been a bit of a fan of the O2 but when they tried to Renew my car insurance with a card which was obviously out of date and then charge me £20 to renew it I think this is less than business like they have charged me now the £20 saying it was my fault that I didn’t give them an update on the card,1
I have recently left O2 having been with them for a good few years.It has been noticeable that whilst away from the home the service has been poor with O2 having no connection whilst my family who use other providers have had a signal.Although the coverage was poor I have to say that customer service was excellent every time I contacted them.,1
"Moved from EE and had nothing but hassle from day one, luckily still within 14 day cancellation period and it's headed that way. Feels like they want to blame customers for issues and once signed up are no longer interested in you.i have given 2 stars as expecting a call today to get resolution but it should be one or less,doubt it will happen and if not I will be returning their phone and cancelling my contract...O2 came back and resolved the issue, was just a bad store experience.",1
Ordered a Samsung Gear VR from the o2 shop. The check out was very painful and i had to key details multiple times before it eventually went through. If another supplier had of had stock i would gone elsewhere. Pre sale experience 1 Star.Item however arrived next day with a fully tracked service and the after purchase experience was 5 star so overall 3 stars from me.,1
"I""ve found that  when I contact O2   via the phone usually good service, but go to a branch and you""re lucky to find someone who knows what they""re talking about.Had a terrible experience at Brentwood where the assistant suddenly ran off with my debit card and made a copy of it--I managed to get photocopy destroyed. All she kept asking me was I happy with the ""service""!!! she gave.  NO I WASN""T.",1
"Ok customer service used to be soo much better. Certainly better than the other competitors. I have had a contract with these guys for over 15 years now. They used to be so good in retaining customers, however lately I don't think they care anymore. They are definitely the most expensive network out there. I would recommend go via carphone warehouse if you want an O2 upgrade or contract. The same tariff at carphone for O2 will be cheaper than actually going direct with O2. I know you'd think it would be the opposite.",1
"I've been with O2 10+ years and have an iPhone with them, so far so good in most respects. Apart from one, and it's so bizarre I find it almost unforgiveable for a mobile company. They text you your bill and in the text is a web address to manage your account. Click on that link though, and you go through to a site optimised for desktop users only. Not mobile users. Um what does this company do again:)?",1
Been with O2 (and previously BT Cellnet) for over 10 years now. Signal is always very good but recently the cost of being with this network vs other is terrible. I have NEVER been rewarded for contract renewals and by renewing an iPhone contract with them as opposed to moving network I am actually WORSE off.When phoning problems I get transferred from here to there and spend hours holding. Disappointing.,1
"Even after the cost of the 'free phones' was covered, they kept taking those rentals for year after year, without ever once informing me that, maybe, just maybe, I was not getting a fair bill for the one or two calls that I made per month. Just kept on taking the money.That is, until I wised up. And I would probably slill be  paying, except that they got greedy!!!!!!",1
"Variable service, not the phones but the company.  Sme issues sorted out really quickly, some things can take months.  I have a £10/month contract with mins, free texts and a good phone, which is well cheap.  Broadband and webmail problems have taken a very long time to sort out in the past though.  In short a good value product as well as you dont get faults.",1
"It seems o2 are very good at training their staff to turn every inquiry or question into a sales opportunity. Instead of providing a real sense of concern about a question they pitch you. This has happened more than once, but not always. When it does happen and I hear the pitch about this or that I get quite cross. I can say I have found their prices competitive and would not be inclined to switch ...unless I loose it next time they start blabbing at me.",1
"Hit and miss. Staff in franchise stores are clearly less regulated than the company itselfs employees, having contacted O2 with many issues, their complaints team have handled them remarkably. I would love to see a little more loyalty to customers like me on upgrades, and also a few less issues in the first place.",1
I have stuck with o2 since it was btcellnet and my current contract is my last. I don't like them increasing my bill every year no matter how little they say it is and I don't like a £3 late payment charge. O2 used to be about me but now it's all about the money. Shame on you O2 you could be so much more!,1
"Fair contract prices, but website as a bit confusing(used u switch to review packages and prices for SIM only contracts) on line order was fairly easy, although my number port authorisation ws slightly delayed and only way to contact was live webchat, which wasn't easy with overseas workers and some parts of the communication were lost in translation, although they did try their best and got things back on track. Using the O2 app for billing, info etc.  All in all, I'm finding O2 okay as it stands and nothing particularly poor to report-long may this continue.",1
"This is a difficult one to write because I spent a couple of days not getting anywhere and was really annoyed , I read the bad reviews and that made me angrier and I felt they were giving me the runaround . I eventually managed to speak to a person ( 3 in all) and they were so helpful it made my bad robot experience fade and my problem is now sorted . Why do large companies insist on these awful press 1 - 6 choices and then after hours of trying not getting anyone . ..... Thankyou humans for being so helpful but decision makers get rid of the robot answer machines .",1
"I switched to o2 from Virgin Mobile after I noticed a new o2 mast on Lytton Way in Stevenage about 400 yards from me in autumn 2020.  Using only 4G at the moment I regularly get 150 meg down but only get 4 meg up and pings over 35 ms which is not ideal as my internet radio cuts out regularly but streaming HD video is fine.In June 2021 I noticed that 5G was available from Three in my area so I tried iD Mobile.  Wow, what a difference, 275 down, a whopping 60 up and pings of 16 ms.  Internet radio has never been better and streaming 4K video is faultless.  Sorry o2, I'm gone for good.",1
"I have been with o2 for nearly 8 years now and I am always on simplicity tariff as I cant have any good deals from o2 .Thinking many times to leave this provider .. I called the customer service centre to see if they have good deal for loyal customers .I found nothing worth buying new contract from them as they are more expensive than other providers,disappointed totally  .I hope they review their prices  policy especially  towards their loyal customers .Thank you",1
I haven’t had internet on my phone since getting my new sim. I called 3 weeks prior spoke two 2 people that hadn’t a clue and one that was very rude. Got told I she would call back that day she didn’t so I had to ring back up and was on hold for half an hour. I then was meant to have 24 hr call back 3 weeks later I get a pop up saying my 4g no longer working on my account and still no internet. I rang up this morning and spoke to a lady called Cheryl where she was 3 weeks ago I don’t Know the Only person to actually solve my problem and was so lovely. 5 star service to Cheryl for helping me.,1
HelloBeen with O2 in total 8 years and never had a problem untill 3g came into use its really bad and once again local masts are over crowded with too many ppl using there data ....Only reason i stayed was because of there customer services always have tried to help but untill there 3g network dont improve goodbye O2..Plus the rpi every year they raise ur monthly bill which is total nonsenseIf ur making money please also improve ur network....Thanks O2 for all them years but im off...,1
"I've had a bit of a bad experience with o2 recently. I use my text messages a lot and some of them have taken quite a long time to arrive.O2 said that, once you send a text, it can take up to 72h to arrive. I was surprised at that as most of the time, the text messages get there right away. Sorry o2 but only 3stars.",1
"I can't say I had good service from O2 but over 2 years I never had a problem and didn't spend hours on hold. IFar better than Vodafone who made mistakes every time I renewed.I've also trailed Three, Lyca and Talk Mobile for 1 month each just to try before I by and each one was really really bad.",1
"I was with O2 a little over a month, the service was fine day to day, but I live near a football pitch and every time a match was on the network would fall over.I had to call customer service a couple of times as there was a delay in porting my number over, every time I called they were really friendly and helpful and sorted me out.In the end, I'm a heavy user and I like streaming music/videos etc. and the network wasn't strong enough to handle this, so I've left. But for anyone else it would be a great network.",1
"Some good and bad things. This was the first network I used, and I used them for years. The price was definitely on the high end (bad) on the other hand, the signal reach was very strong and I rarely ran into deadzones in London. Ended up switching networks due to costs.",1
I ordered home mobile broadband with the 30day rolling contract but the process was far from smooth. It took multiple phone calls with different advisors to get my order processed and neither advisor was clear about the pricing of the package. I had one salesman continuously try to sell me additional sim card which would save me some money - but I had to repeat that I did not want this and wanted the mobile broadband only. The actual service has been good so far but getting there was a pain to say the least.,1
"I have never had a moment's problem with my O2 phone!  Mine is a simple one as I only want it for making and receiving phone calls and texts.  Being an only child, and having lived on my own at certain times of my life, I appreciate having knowing that I can now be connected easily to everyone else.  At the same time, I don't get too many cold calls and have never had a real nuisance call.  Then there are the frequent competitions, which are fun, the prizes often being free calls - which are always welcome.",1
Manchester Arndale store service is utterly awful. Too many bodies for very little work. The staff have a can't be bothered attitude. Majority of the staff are looking at their own phones.Online service was excellent. Omar was very helpful and managed to find us a good deal.,1
"I've had quite a few dealings with o2 in the last 12 months.  There have been some good experiences and some absolutely disgraceful ones. I find that if you get through to the overseas agents then you are in trouble, they don't seem to have had much training at all and it shows. It's something when I know my rights more than they do. Its really bad but I just usually keep trying until I get the UK based call centre. I find the live chat is the best option but even then you can be there a while if your query is out of the ordinary.",1
"I have been an o2 customer for 6 years now. Every year it gets worse...I wanted to upgrade my phone recently and it would appear that new customers get the deal I wanted @ £25 a month whilst an upgrade customers (myself) must pay £31! How unfair is this!Also, ringing their Customer Service is a nightmare! You keep waiting for about 40 minutes before someone actually decides to pick up the phone!I have been quite happy with call charges, data charges etc, just a pitty that I do not feel valued as a long term customer.",1
Been with O2 for a quite a few years now (mobile phone & broadband). Have had really good experience with broadband support when needed but recently have found their prices increasing making them the most expensive of the popular providers rather than the value provider they used to be.,1
"Been with o2 from 2016 and that time the service it was great but now the internet is very slow, (3 star only for the past experience)PS my partner has a budget provider which has better signal and internet at a lower cost.",1
"They changed my contract, said I can leave without penalties. I left. Then I have received a bill for 300£, called them they apologized said they gonna fix it. Today 300£ left my bank account.Update:Refunded.",1
"Been with o2 for years always got good customer  service, however  today I really got the impression  the person I spoke to hated his job.",1
"I've been with o2 since I was a child, I'm now 25. I had never had any problems with o2 until I recently tried to upgrade my phone.Without going into too much detail, they basically fudged up the upgrade and made me return the handset and said I had to go through the whole upgrade process again. All because of their own misleading sales team.I was left without a phone for almost 2 weeks as things were delayed etc. Made a complaint and they did actually resolve it well and to my satisfaction.Will continue to use o2... for now anyway...! :)",1
I have been with o2 for 12 years and originally had brilliant broadband with them too until they sold it to sky. The main thing that kept me with o2 was the original fantastic customer service. Unfortunately this has dwindled over the years…and especially since Telefonica.I have recently had two enquiries. One rep was abrupt abs made me feel stupid for not knowing the answer to my question already and closed the conversation by hanging up. The second was more helpful.I also looked for sim only upgrade options but none came near the one available on U switch- the fact they would they not offer loyal customers their best deals says it all about how the company has gone really.,1
"Lets get one thing straight.... I loved O2, the staff were fantastic but I was forced to change internet suppliers once my first year contract ran out and they had no unlimited internet package even tho I had been on one for 12 months - The old new customers only nonsense.",1
I recently upgraded my phone online and was happy that I got a good deal for the handset I wanted but it didn't arrive on the day it was expected and I had to really push for compensation for the wasted day.I also had to explain the problem to 3 different people on their 'chat' facility because you can't always get the same person and the 202  phone number on their website didn't work!The support felt very faceless to me and I didn't really feel like they cared about my custom given that I've been with them for over 10 years!,1
"I have been with O2 for sometime and the service is average for the amount I pay each month. They are not interested in helping when there is a problem and slow to fix any problems, even when it is there fault. The signal is very weak in many areas.",1
I have recently purchased a prepay phone from O2 however I had a difficult time finding their track your order button. I wish they could have listed in on their footer for easier access rather than digging deeper to how many pages I have been redirected,1
I always had a good service with O2 for 7 years on contract. However when it came to renewal this year I left as they no longer had customer loyalty discounts. So I immediately switched network (t-mobile) and it's just as good yet reasonably priced!,1
I've been with O2 since they were BT Cellnet and have always been happy with the service until recently.   O2 now default to 36 month contracts which are the same (or dearer) than other major network's 24 month contract.  At my last renewal I took out an O2 24 month contract on a P30 Pro with triple data (45GB) on a third party provider for £20 per month cheaper than I could get it from O2 themselves.  How does that work?? I even got a free Sonos speaker!!My wife has switched to Vodafone unlimited max for less than she was paying for 12gb with O2Sadly from O2 having 5 contracts in our house they will find themselves with none,1
"I switched to O2 when my old contract with Vodafone wasn't renewed as they couldn't provide a decent signal at home.The cost of the data O2 charge is crazy compared to some but the refresh contracts are a great idea! Being able to pay my handset off in smaller amounts and knowing I can 'buy out' of my contract is a great way to stay in control. However, their 4G service does need work as it can be really, really slow which isn't great when considering their data charges.Otherwise, not had a problem with their customer service team who are normally pretty good at providing advice in my experiences anyway!",1
"I have generally been happy with O2 service, no major issues, they have replaced faulty handsets without issue, but they are let down by their email/web support, which is outsourced to india and as usual they do not read your emails properly or do not understand  and you end up having to repeat yourself several times only to be told they cannot help you and you need to call support.You really need to call them from the start to avoid this issue as their phone support is email based.They are however better in every way than Orange or Vodafone.--sadly things went downhill since I posted this, so I have since posted a new one.",1
"The network can let you down sometimes - recently I had bought the O2 mobile broadband service but it never worked as well as I would have expected it to. Also, it promised free access to BT Openzone but that would never work.",1
"I  really don’t like o2, but first, credit where credit’s due:Good coverage,Good insurance,Good web UI,Good fraud reporting system.- BUT- very overpriced compared to eg Giffgaff (which is also owned by the same Spanish Telefónica company who own o2, and MoviStar- but you don’t get that in the UK)- totally inflexible plans - costs £10 for 1 extra gig if you run out!- Poor customer service; they’ve got very long waiting times. If you call ‘threatening’ to quit, they won’t sweet talk you, just try and get rid of you.- leaving ASAP for some flexible & affordable data.- Phones are pricey through them too.Addendum: you have to wonder what data leak on their end causes all the scammers to have o2 numbers. Probably using some archaic unprotected database",1
Cheap for what you get. Coverage is patchy at best in the countryside. Not for you if you live in the UK countryside or plan on travelling inside the UK. Great value for London + abroad.,1
"My phone works reasonably well with little problems. I think the value is average with little appreciation of its loyal customers, When renewal of contract is due. Its like they dont care which is to often the case.",1
"I have been loyal to o2 since owning a mobile phone. I love the service they provide and the signal is fantastic for where I live (in the sticks) however, the crazy expensive contracts are beginning to wind me up and the repair service is incredibly frustrating. They couldn't understand the original fault with my phone so instead replaced the circuit board which hasn't helped the problem at all. Next time, I think I will send it to HTC directly as they seemed to understand the problem a lot better when I explained it to them. Apart from that, o2 are still a good company, but they need to be more competitive in terms of pricing and benefits if they want to keep up with their competitors.",1
"It took them ages to activate my SIM card... Very annoying. Now everything is ok, but I wouldn't buy a new SIM from them again. And the online customer service team wasn't very helpful...",1
Had no issues for 12 - 14 months... started to experience network issues in my place of residence...at 1st very helpful but then the online gurus started to become increasingly uninterested ... for want of better words... I have  3 x O2 contract mobiles in my home ... when sitting them side by side ... 2 x have 3 to 4 bar reception whilst mine has 1 or none and when answering a call the phone dies.... I hasten to add that no call problems previously.... Was told not their problem you receive a signal out with your property so they have fulfilled their part of the contract... not acceptable I'm afraid .... have been loyal customer for 20+ years with O2 and BT mobile before that... another custo er lost as soon as contract up in July...,1
I just got a sim only contract with o2 under the assumption that I would be able to use volt with virgin media to double my data (as advertised).Unfortunately they do not tell you that if you receive any other perk from virgin media this means that you cannot use this volt feature without disabling the other.This makes zero sense considering it’s a different company.They really should make this known.As it is they actually say not to try and activate this feature until 14 days which seemed very suspicious to me (hence why I rang the moment I got the contract).The 3 stars is for the actual service which is very stable and is actually faster to respond and load media than my three sim but lacks 5g anywhere in my city or surrounding areas so I can’t give it full stars.Unfortunately I will be cancelling within my 14 day window due to these issues.,1
"I have been with 02 now for 2 weeks and my phone still isn't working !Every time I try and log on it just says ""there seems to be a problem try again in a couple of minutes.",1
"I was concerned about the lengthy and somewhat overbearing security my husband and myself experienced at Jeff Lynne's ELO  gig on 20.10.18.  I of course, understand the need for heightened security in the aftermath of the Manchester Arena attack..  However, my husband was submitted to a fairly intimate body check and my small bag was given an extensive search rather than the  quick glance I am used to.  There seemed to be no apparent cause for this other than perhaps our outward appearance.  We are both  obviously aged over 55 and have disabilities). Our only reason for attending this gig was for a fun nostalgic evening, for which we paid a good deal of money.  Your ""customer safety"" people rather spoilt the tone of the evening to start with.",1
Previous customer. On the plus side great coverage in the areas i live and work. Down side missing the mark on pricing. Saving at least 30% by switching,1
"Went abroad and added the O2 travel bolt on to my account in order to use minutes, texts and data. Returned home from abroad to find they have charged me for roaming charges (Data) although I had the O2 travel bolt on. Spoke to customer service and explained why I shouldn't have these charges which they agreed and rightly removed the roaming charges. The dishonest part is them telling me I used my phone for Data roaming before I activated my O2 travel bolt on even though I didn't switch my mobile data on until i received email confirmation the bolt on was active. When I made the point to customer service, that it didn't make sense they didn't seem to have an answer. Obvious they were trying to make out it was my mistake when in actual fact it was a mistake on their part in order to avoid me asking them to compensate for their mistake. Will definitely be looking to move from the network once my contract expires if this is how they treat their loyal customers.",1
I got an iphone 6 delivered and on a decent rate contract. However mid contract o2 decided to increase the price and I have no get out so just have to pay this. Not happy with this.,1
Very ignorant. Eventually had my issue resolved,1
"Why is it long standing customers get the same deal as new customers,when they are due for a upgrade?This does not encourage loyalty when other companies offer better deals.",1
"So I have a two year contract with O2 and I specifically told them I wanted my service capped. Since then they have invented all sorts of reasons to charge more. They have the technology to adhere to this contract but shows no interest in it as they feel they must grow their income at customers expense. The long and short of it from a £27 monthly contract my bill has been raised to £41 on account of phoning a number which cost  no more on a land line than normal rate. Spoke to an agent and paid the $33 difference who decide to revoke the fee and resume my service only to find two days later the service cut off and a demand for the £8 pounds. Been a customer for nearly two years , contract due for renewal Jan, needless to say , I will not be renewing. Thats not the best way to treat people after paying up to date.",1
"I don't have many problems with O2. Yes their coverage is not as good as some networks and so is patchy at times, but they're generally okay",1
Experience has been alright. I have good reception but prices are crazy.,1
Everything seems to be challenging with o2 from upgrading phones for our business to getting support from their business team. Needs a real shake up!,1
"Came time to renew and phoned up to ask for the contract to be terminated. Fair enough, they asked why and went through some options.  Gave me what seemed a good deal to stay with the network and . . . the confirmation they sent through quickly did not mention cost, nor did ANY contact with them.  I didn't get a confirmation by email either about what I had signed up to.I was rather naive I admit taking their word for it.  Came time for the bills and they didn't give me what I asked for - in fact instead of it being £24 per month it was £37.  And of course, despite the 'your call could be recorded' routine, they couldn't find a record of the conversation anywhere.  Morale. Reasonable coverage and service - just CHECK and ask for confirmation in writing of anything they say. They can't be trusted in that way",1
"Just joined O2 from three as I have poor signal. I have already been sent a bill despite not even having my sim card yet whish is, I think, a bit rich",1
"i emailed the customer service team, they said it would take 2 days to come back to me but i was more like 5, when they did come back they resolved my issue though.",1
"This is an appeal to everyone who may have experienced the same problem!!!A recruitment agent managed to leave a message on my mobile without letting me take the telephone call. I was in the city centre where I had maximum signal. I was holding my O2 mobile phone in my hand because I was expecting a recruitment agent to give me a call.Suddenly my mobile phone vibrated once. I was getting ready to answer the call but the call never came. In a few second I received a message from O2 to say that I had a voice message. It puzzled me because my phone had no missed call, and the signal was at maximum, so there was no problem for me to take the call. I went to O2 boutique, a technician said that it may be a problem with my SIM card. When I asked whether O2 was selling a service that would allow agencies to leave messages at will, the guy refused to answer!!! Does anyone know anything like this?",1
"I had been with O2 for a number of years, and generally their service was above average.However, I moved house, and that was the beginning of a very sorry saga.  In a period of 15 months I had 6 routers.  Each one had a different problem, ranging from getting so hot, I did not need heating, random drop outs, disconnections, and the list goes on.Finally having had enough of the poor quality of routers being provided, I contacted them and explained that they needed to get their act together.  In fairness the customer service were every helpful, waiving the early termination fees.  But, it is only since I have moved to another provided that the cheapness of their routers has become increasingly apparent.  Since I have changed, I am not able to get a wireless signal anywhere in the house.  Not just sat on top of the router.This review is now a little redundant as Sky is buying out O2s' customer base.",1
"Seem to treat different customers in a different manner. Called Sir when I'm a business customer, Alan if I have a problem with my personal phone.",1
The phone service is always helpful but every time I have spoken to live chat they end up getting it wrong. This time sent us the incorrect sim cards.,1
Must say the event was perfect but leading up it was awful trying to get through to customer services please please fix this!,1
good coverage not bad pricing only gripe is 24 month contracts but been with them since it was cellnet 17 years so they must be doing something right,1
"Used O2 on a pay monthly contract for 3 years. They would always offer very good discounts when my contract was up for renewal, and the customer service is helpful and easy to get a hold of. However this year they couldn't offer a good enough discount so I changed provider. When I phoned to get the PAC code, I was told by the operator I could terminate my contract anytime 30 days before the contract termination date, as there was a 30 day notice anyway. However now I have received my last bill and they have charged me for a contract termination fee equivalent to 2 months of contract. When I phoned the customer service they were apologetic that the operator I talked to didn't make me aware of this at the time but I personally feel I have been tricked into paying these fees.All in all, O2 is just as good as any other provider and offer competitive rates, but make sure you thoroughly ask them about fees before you terminate your contract with them!",1
Why is your VAT ridiculous now and why do you KEEP on raising my bill. I'm going to be paying £45 a month at this rate for a rubbish phone,1
My grip is the broadband I have with them the service could be better I've been with O2 a few years and you don't get anything for loyalty,1
Have moved from Vodafone after ten years (ouch!) as O2 offered a good deal and Vodafone couldnt match it. Have so far been pleasantly surprised.,1
"We have a couple of iPhones and Blackberries with O2. The service is usually problem free, but we find that 3G coverage is really hit and miss.",1
Very limited 4g coverage in central london and surrounding areas.  Vodafone was much better.O2 priority makes it just about worthwhile.,1
"The website was a nightmare to use for me after mix up with my details left me with 2 different online 'identities' attached to one phone number, causing problems every time I tried to log in.  This left me no option but to call the customer service line, who were unable to help me on the numerous occasions when I called to discuss the problem.  I am not so unreasonable as I don't understand that problems occur, however I found o2's response (or lack thereof) very disappointing, especially because I had previously been very happy with my o2 tariff.  However a good tariff isn't everything, the customer support needs to be good too. I have now moved my custom to Vodafone, who have been much easier to deal with (so far) - As an (almost comical) post-script to the entire business, o2 then erroneously deducted a further, dd payment after my last bill date; they have since apologised and refunded but it certainly didn't improve my opinion of them.",1
"At first I gave it 1 star, though it is what it is. Which is a simple app. Nothing great and nothing awful.",1
"PAYG mobile ... cannot log in and they cannot find my number even though I use it regularly, 3 weeks ago I needed a separate mobile broadband sim while changing broadband suppliers, set up account and log in a week later to check my usage not a problem, 3 weeks later tried to log in again and they cannot find my broadband number so I cannot access my account and they cannot find my e mail address yet they are sending me e mails quoting last 4 digits of my broadband number, absolute mess and pointless trying to phone as no one answering, should have stuck with EEOriginal review was 1 star however having failed get in touch with anyone on the phone I filled in a complaint form and the matter was sorted within 24 hours so fair is fair and I have upgraded the review to 3 stars as the matter was sorted, I haven’t made it 5 stars as the problem should never have happened in the first place and there was no explanation or apology for the problems caused. Perhaps they should also open up an e mail help line for non urgent matters and save people hanging on an unanswered phone line. Just a thought.",1
"I'm not sure there's much to choose between mobile phone businesses. For every bad experience, there's a good 'un, snuck away somewhere...or maybe people only moan these days. My phone deal was up and not gonna' lie, I hate when that happens. A morass of offers and sheer confusion, lies ahead. Got a phone deal from BuyMobiles (they were easy to deal with and the phone arrived next day). However, I needed to tidy up the old O2 deal and retain the number. Step up Kirsty Fairbrother! A voice on the phone, from sunny St Helens. Super efficient, super friendly and nothing a problem. Explained, sorted...bish, bash and most certainly, bosh. 5 stars for Kirsty. So why 3 stars overall? That's just for O2. Crap upgrade offer. Live chat only, as outside our 'normal hours', I'd be dealing with someone (nice as they are) in Manila, or some such and a website that seems to be unreachable, on more occasions than should be the case, for a tech business. Well, I have my phone, I have a great deal and I had a Kirsty on my side...everyone should have a Kirsty on their side...",1
"Signal is awful, monthly contract prices are criminal but they're the best of a bad bunch.",1
I often loose signals on O2. I previously used Vodafone and never experienced any problems. Its not that bad but not that good either.,1
"I was with O2 for almost five years, and I was very reluctant to leave. I wanted to upgrade my phone to the HTC Sensation at the end of my contract, but the offer online was much more expensive than offers I had found elsewhere so I gave them a ring.The lady who I spoke to was really unhelpful, and told me that they wouldn't be selling the sensation for long as it was an old model (which is rubbish), and offered me an even older model stating that this would match the price of the offers I had found!Eventually after speaking to about 4 different people, all of whom give me various rubbish answers and not one of them tried to keep me as a customer, I decided to leave. It then took me another 3 phone calls to get my MAC code....!Shame about the above because prior to that I'd always sung their praises! I'd also like to think that it was a one off, but my Mum left them about 3 weeks later and had exactly the same problems!!Get your act together o2 - repeat customers are the way forward!",1
Good service but I ordered an Adroid Ace and it said on the O2 website I could get BBC iPlayer which was actually incorrect.,1
"My review is neutral as there are some good and bad points.I find my O2 signal decent compared with other contracts with THREE and Vodafone. I usually get to chat to someone quite quickly (prior to this Covid19 emergency) and they can mainly solve my issue.I recently upgraded and noticed that a free amazon prime/Disney+ etc was available for free. I upgraded and didn't receive any correspondence. I contacted them to be told that the freebie wasn't available on the tariff I have purchased. As I have other contracts with other providers, I opted for the lowest tariff of unlimited calls and 1gb of data. The phones cost was broken down over the monthly duration then £19 is added for this 1gb tariff. I didn't think too much about it until a month later then have a big advertising campaign promoting SIM only with 50gb of data for £20.O2 claim you only pay the actual handset price but the tariffs are extortionate compared to a plan without a phone. To me, a plan should cost the same regardless of the phone element then the phone is added at the true cost O2 want to charge instead of hiding it behind inflated tarrifs.",1
Good customer service just never take out O2 insurance hard to find there number and impossible to make a claim,1
"Update: 17/08/23, they put my line back in service during the pandemic when I had no phone line. It wasn't kind. They offer a good service, which seems to have improved gradually. 03/01/2021 Poor service; they cut my line during the lockdown, and I had no phone left in case of a life emergency",1
Helpful advice from O2 shop in seeking mobile phone tariff reduction based on review of my usage history.,1
"O2 refresh good, allowed to upgraded 13 months early for free however very poor speeds in my area",1
The contracts are decent and signal is good. The customer service is not reachable though!,1
The signal in my area isn't brilliant although my bill isn't too bad.,1
"Far too quick to get you as a customer, very little service afterwards...",1
Can't wait for my mobile contract to end so I can change supplier,1
not getting the coverage i would like in some areas of hampshire,1
"Why can't it be set up that I get informed/warned if I am about to use a service that I will incur extra charges on my bill?I have just come back from Orlando and have been charged every day I was there. I knew I would be charged for some of the days as we were away from the hotel but I used the internet at the hotel on the days we were there. I had the UBER app so we could arrange for taxis wherever we were, but these have worked out more expensive than the I-RIDE now because of my charges from O2. If I had been paying for my 12 year old daughters phone I would have incurred the charges for this too and that wouldn't have been her fault.My children know when in the UK that if they say there will be a charge for something (I.E.Game or tune download) then they are not to continue. Surely if they can warn you of this then they can warn you if you are subject to be charched if you continue with a certain service abroad. Luckily my 18 year old son has juat put his phone in his own name as I had paid for it for the last 3 years.If any of my children were on my contract and had incurred these charges without being warned I would have refused to pay them and taken it to court. This needs to be addressed so that we can make the choice to continue with or avoid the charges...??I have been with O2 for approx 6 years or more and have always found them good but this recent experience will have me checking out their competitors on my next renewal unless they change it.Originally would have got 4 stars possibly even 5 until this recent rip off scam.!!",1
"Coverages OK, but customer service center could be better.",1
Good network but poor signal in the Birmingham area,1
"This has to be the most frustrating, confusing, overcomplicated and inefficient website I have ever experienced. Every month it's a fight to actually view the bill. When you 'sign in' it constantly kicks you to generic pages about what they do or what you can buy or changing your details, it's a labyrinthine pot luck to view what 'your o2' is actually doing. Eg, viewing a bill or attempting to top up or even attempting to buy anything you've seen on the page before?..... I'm just going to say GOOD LUCK!! The very few times I have ever managed it is by clicking the link on the billing email the very first time I've opened it and that has still usually taken several attempts. Trying to contact them is pointless, I have done so via their 'contact us' link on several occasions and had generic 'click view my bill' etc instructions (like that's not what I'd done in the first place!???) for the first couple of times then absolutely NOTHING! And, before you wonder, I have never been rude or abusive I've just said I've tried that but it's not working can you help further? The people in the shop are lovely but they seem to struggle getting the site to do anything as well! Ironically, the poor site must confuse itself because if I see another 'sorry, we are dead busy, please try later' message I will scream. Luckily I'm ultimately not that fussed as long as I can text, call and receive calls. If I was a serious mobile phone user I would be straight onto switch sites! God knows who they employed to design their website but I would ask for my money back if it was me!!! Blimey!!!!!!......6th April 2023: they have obviously had a massive overhaul. My experience of direct customer service in 2019 was excellent and their access to bills etc is now not a problem so credit where credit is due! Hence 3 stars now instead of one",1
